welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
71.97222281500581,None,space,1.3436408120032866,71.97222281500581,None,,,,,,,,,,,,,,001,2020_Oct_07_1158,Simcolourproject_2stim_asymm_v1,2020.1.2,59.85193815480776,
,,,,,,71.97222281500581,None,73.35682317600003,None,73.35682317600003,None,73.35682317600003,None,space,0.6551487290125806,73.35682317600003,None,,001,2020_Oct_07_1158,Simcolourproject_2stim_asymm_v1,2020.1.2,59.85193815480776,
