welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
53.58309465399361,None,space,1.3596430839970708,53.58309465399361,None,,,,001,2020_Oct_07_1524,Simcolourproject_2stim_asymm_v1,2020.1.2,59.9544645794241,
,,,,,,53.58309465399361,None,,,,,,,
