welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,space_8.started,space_8.stopped,intructioncircle_1.started,intructioncircle_1.stopped,instructioncircle_2.started,instructioncircle_2.stopped,instructioncircle_3.started,instructioncircle_3.stopped,instructioncircle_4.started,instructioncircle_4.stopped,instructioncircle_5.started,instructioncircle_5.stopped,insturctioncircle_6.started,insturctioncircle_6.stopped,instructioncircle_7.started,instructioncircle_7.stopped,instructioncircle_8.started,instructioncircle_8.stopped,instructioncircle_9.started,instructioncircle_9.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
53.25549972199951,None,space,0.8430389939749148,53.25549972199951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_08_1135,Simcolourproject_2stim_asymm_v1,2020.1.2,60.05377947437056,
,,,,,,53.25549972199951,None,space,8.190498135983944,54.140169283986324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_08_1135,Simcolourproject_2stim_asymm_v1,2020.1.2,60.05377947437056,
,,,,,,,,,,,,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,54.140169283986324,None,62.37581643098383,None,62.37581643098383,None,62.37581643098383,None,space,1.0829376470064744,62.37581643098383,None,,001,2020_Oct_08_1135,Simcolourproject_2stim_asymm_v1,2020.1.2,60.05377947437056,
