space_15.started,space_15.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,movie_3.started,movie_3.stopped,text_18.started,text_18.stopped,movie_2.started,movie_2.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,space_14.started,space_14.stopped,text_17.started,text_17.stopped,stim1.started,stim1.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,space_13.started,space_13.stopped,text_16.started,text_16.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,space_12.started,space_12.stopped,instr_only_6.started,instr_only_6.stopped,text_15.started,text_15.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,space_11.started,space_11.stopped,instr_only_5.started,instr_only_5.stopped,text_13.started,text_13.stopped,center_cross_3.started,center_cross_3.stopped,polygon_2.started,polygon_2.stopped,text_14.started,text_14.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,space_8.started,space_8.stopped,instr_only_4.started,instr_only_4.stopped,text_11.started,text_11.stopped,center_cross_2.started,center_cross_2.stopped,polygon.started,polygon.stopped,text_12.started,text_12.stopped,red_ball.started,red_ball.stopped,participant,session,date,expName,psychopyVersion,frameRate,
65.87979557801737,None,space,7.162630286999047,65.87979557801737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_09_0919,Simcolourproject_2stim_asymm_v1,2020.1.2,59.971046449477306,
,,,,,,63.912091912992764,None,63.912091912992764,None,73.09115884199855,None,space,10.935487695998745,75.03504308499396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_09_0919,Simcolourproject_2stim_asymm_v1,2020.1.2,59.971046449477306,
,,,,,,,,,,,,,,,,75.03504308499396,None,73.09115884199855,None,86.00925121299224,None,space,5.805793159001041,2.028069672815036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_09_0919,Simcolourproject_2stim_asymm_v1,2020.1.2,59.971046449477306,
,,,,,,,,,,,,,,,,,,,,,,,,,,87.98862832199666,None,86.00925121299224,None,space,0.4580215099849738,95.79251886499696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_09_0919,Simcolourproject_2stim_asymm_v1,2020.1.2,59.971046449477306,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.79251886499696,None,93.82439949599211,None,93.82439949599211,None,space,0.43144133500754833,98.24309370099218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_09_0919,Simcolourproject_2stim_asymm_v1,2020.1.2,59.971046449477306,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.24309370099218,None,96.27700877201278,None,96.27700877201278,None,96.27700877201278,None,96.27700877201278,None,96.27700877201278,None,space,0.37337301002116874,100.66121090800152,None,,,,,,,,,,,,,,,,001,2020_Oct_09_0919,Simcolourproject_2stim_asymm_v1,2020.1.2,59.971046449477306,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.66121090800152,None,98.69419929900323,None,98.69419929900323,None,98.69419929900323,None,98.69419929900323,None,98.69419929900323,None,98.69419929900323,None,,,,,,,
