welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,space_3.started,space_3.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,calibrationline.started,calibrationline.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,space_4.started,space_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,space_5.started,space_5.stopped,instr_only.started,instr_only.stopped,text_6.started,text_6.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,space_7.started,space_7.stopped,instr_only_3.started,instr_only_3.stopped,text_8.started,text_8.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,space_6.started,space_6.stopped,instr_only_2.started,instr_only_2.stopped,text_7.started,text_7.stopped,centre_cross.started,centre_cross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
61.79406411800301,None,space,3.140185266995104,61.79406411800301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,61.79406411800301,None,64.9765843799978,None,64.9765843799978,None,64.9765843799978,None,space,0.7016593930020463,64.9765843799978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,66.16260606399737,None,66.16260606399737,None,space,6.859660195012111,66.16260606399737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,,,,,,,,,66.16260606399737,None,66.16260606399737,None,73.06717976598884,None,space,1.7390961390046868,73.06717976598884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.06717976598884,None,74.83098834898556,None,space,0.47990427701734006,76.79848047698033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79848047698033,None,space,1.723550227994565,79.2667707669898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2667707669898,None,77.29944776897901,None,77.29944776897901,None,space,1.0129031090182252,82.98545047797961,None,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.98545047797961,None,81.01775534599437,None,81.01775534599437,None,space,4.23469659400871,85.98759527999209,None,,,,,,,,,,001,2020_Oct_07_1355,Simcolourproject_2stim_asymm_v1,2020.1.2,59.98362542793384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.98759527999209,None,84.01902517100098,None,84.01902517100098,None,84.01902517100098,84.01902517100098,,,,,,,
