welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
52.59716338000726,None,space,28.53465963099734,52.59716338000726,None,,,,001,2020_Oct_07_1521,Simcolourproject_2stim_asymm_v1,2020.1.2,60.811894127954396,
,,,,,,52.59716338000726,None,,,,,,,
