Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,6,PF,0,0,0,0,67.31480945902877,67.58114290802041,67.31480945902877,None,67.81400556798326,None,67.81400556798326,None,67.81400556798326,None,67.81400556798326,None,67.81400556798326,None,67.81400556798326,None,67.81400556798326,None,67.81400556798326,None,-0.035,-0.1325,1,0,0,response5disk,0.015326394699513912,None,67.81400556798326,None,67.81400556798326,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.035,-0.1325,1,0,0,response5disk,None,None,None,None,None,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,-0.01,-0.03,1,0,0,rectangle,0.011281129089184105,None,69.74821728101233,None,69.74821728101233,None,69.74821728101233,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
1,3,PF,0,1,1,1,70.18120749399532,70.43147874099668,70.18120749399532,None,70.68151614599628,None,70.68151614599628,None,70.68151614599628,None,70.68151614599628,None,70.68151614599628,None,70.68151614599628,None,70.68151614599628,None,70.68151614599628,None,0.05625,-0.12625,1,0,0,response3disk,0.015511823701672256,None,70.68151614599628,None,70.68151614599628,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.05625,-0.12625,1,0,0,response3disk,None,None,None,None,None,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,-0.0025,-0.015,1,0,0,rectangle,0.014029085461515933,None,70.98291746602627,None,70.98291746602627,None,70.98291746602627,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
1,2,FF,0,2,2,2,71.3823422670248,71.6327228799928,71.3823422670248,None,71.8833955170121,None,71.8833955170121,None,71.8833955170121,None,71.8833955170121,None,71.8833955170121,None,71.8833955170121,None,71.8833955170121,None,71.8833955170121,None,0.08875,-0.06125,1,0,0,response3disk,0.01585873868316412,None,71.8833955170121,None,71.8833955170121,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.08875,-0.06125,1,0,0,response3disk,None,None,None,None,None,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,-0.0025,0.00125,1,0,0,rectangle,0.007954703411087394,None,72.26609796303092,None,72.26609796303092,None,72.26609796303092,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
3,8,PF,0,3,3,3,72.6659714319976,72.91628168500029,72.6659714319976,None,73.16743869101629,None,73.16743869101629,None,73.16743869101629,None,73.16743869101629,None,73.16743869101629,None,73.16743869101629,None,73.16743869101629,None,73.16743869101629,None,0.0525,-0.11125,1,0,0,response3disk,0.015690527739934623,None,73.16743869101629,None,73.16743869101629,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0525,-0.11125,1,0,0,response3disk,None,None,None,None,None,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,-0.005,-0.005,1,0,0,rectangle,0.012341820343863219,None,73.48439791001147,None,73.48439791001147,None,73.48439791001147,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
3,3,PF,0,4,4,4,74.05168108298676,74.31660178903257,74.05168108298676,None,74.56793474103324,None,74.56793474103324,None,74.56793474103324,None,74.56793474103324,None,74.56793474103324,None,74.56793474103324,None,74.56793474103324,None,74.56793474103324,None,0.09375,0.0525,1,0,0,response1disk,0.015801173693034798,None,74.56793474103324,None,74.56793474103324,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09375,0.0525,1,0,0,response1disk,None,None,None,None,None,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,0.0175,-0.00125,1,0,0,rectangle,0.010701951454393566,None,74.91697410400957,None,74.91697410400957,None,74.91697410400957,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
6,1,FF,0,5,5,5,75.3194929260062,75.58388105698396,75.3194929260062,None,75.83405456499895,None,75.83405456499895,None,75.83405456499895,None,75.83405456499895,None,75.83405456499895,None,75.83405456499895,None,75.83405456499895,None,75.83405456499895,None,0.11,-0.05625,1,0,0,response3disk,0.015575944737065583,None,75.83405456499895,None,75.83405456499895,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.11,-0.05625,1,0,0,response3disk,None,None,None,None,None,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,0.0175,-0.01375,1,0,0,rectangle,0.01227281236788258,None,76.11977210699115,None,76.11977210699115,None,76.11977210699115,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
9,8,FF,0,6,6,6,76.4527112999931,76.71803200303111,76.4527112999931,None,76.96891673502978,None,76.96891673502978,None,76.96891673502978,None,76.96891673502978,None,76.96891673502978,None,76.96891673502978,None,76.96891673502978,None,76.96891673502978,None,-0.04,-0.10125,1,0,0,response5disk,0.015772809740155935,None,76.96891673502978,None,76.96891673502978,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.04,-0.10125,1,0,0,response5disk,None,None,None,None,None,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,-0.02125,-0.00125,1,0,0,rectangle,0.006316309387329966,None,77.35158426500857,None,77.35158426500857,None,77.35158426500857,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
5,7,FF,0,7,7,7,77.68935169099132,77.95206824998604,77.68935169099132,None,78.20142724300968,None,78.20142724300968,None,78.20142724300968,None,78.20142724300968,None,78.20142724300968,None,78.20142724300968,None,78.20142724300968,None,78.20142724300968,None,0.0525,-0.13625,1,0,0,response3disk,0.015469993755687028,None,78.20142724300968,None,78.20142724300968,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0525,-0.13625,1,0,0,response3disk,None,None,None,None,None,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,-0.005,-0.0175,1,0,0,rectangle,0.009098014328628778,None,78.48521747603081,None,78.48521747603081,None,78.48521747603081,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
5,4,FF,0,8,8,8,78.88815131102456,79.15232567902422,78.88815131102456,None,79.40349970402895,None,79.40349970402895,None,79.40349970402895,None,79.40349970402895,None,79.40349970402895,None,79.40349970402895,None,79.40349970402895,None,79.40349970402895,None,-0.045,0.1075,1,0,0,response7disk,0.015828977688215673,None,79.40349970402895,None,79.40349970402895,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.045,0.1075,1,0,0,response7disk,None,None,None,None,None,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,0.01,0.01375,1,0,0,rectangle,0.013177814311347902,None,80.00403766898671,None,80.00403766898671,None,80.00403766898671,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
2,1,PF,0,9,9,9,80.41975457698572,80.67033341701608,80.41975457698572,None,80.92082238500006,None,80.92082238500006,None,80.92082238500006,None,80.92082238500006,None,80.92082238500006,None,80.92082238500006,None,80.92082238500006,None,80.92082238500006,None,0.08625,0.04625,1,0,0,response1disk,0.015483141702134162,None,80.92082238500006,None,80.92082238500006,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.08625,0.04625,1,0,0,response1disk,None,None,None,None,None,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,0.0225,-0.01125,1,0,0,rectangle,0.010851412371266633,None,81.8035170660005,None,81.8035170660005,None,81.8035170660005,None,,001,2020_Oct_12_1255,Simcolourproject_2stim_asymm_v1,2020.1.2,60.22211722968038,
