welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
58.618441678001545,None,space,1.238599655975122,58.618441678001545,None,,,,001,2020_Oct_07_1517,Simcolourproject_2stim_asymm_v1,2020.1.2,60.24860417939592,
,,,,,,58.618441678001545,None,,,,,,,
