welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
60.58750656599295,None,space,1.3484122800000478,60.58750656599295,None,,,,,,,,,,,,,,001,2020_Oct_07_1049,Simcolourproject_2stim_asymm_v1,2020.1.2,60.11463150767625,
,,,,,,60.58750656599295,None,61.96895208398928,None,61.96895208398928,None,61.96895208398928,None,space,9.614934282988543,61.96895208398928,None,,001,2020_Oct_07_1049,Simcolourproject_2stim_asymm_v1,2020.1.2,60.11463150767625,
