welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ccimage.started,ccimage.stopped,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,text_37.started,text_37.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,space_3.started,space_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
63.274736840001424,None,space,1.5256114110015915,65.23970076099795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1217,Simcolourproject_2stim_asymm_good,2020.1.2,59.84617092414736,
,,,,,,66.80749363500217,None,68.75893896300113,None,66.80749363500217,None,space,2.0143819709992385,68.75893896300113,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1217,Simcolourproject_2stim_asymm_good,2020.1.2,59.84617092414736,
,,,,,,,,,,,,,,,,70.80913505699573,None,36.9,3.690000000000001,693.7669376693765,433.6043360433603,70.80913505699573,None,82.46451882599649,None,82.46451882599649,None,space,0.9969483210006729,82.46451882599649,None,,,,,,001,2020_Oct_29_1217,Simcolourproject_2stim_asymm_good,2020.1.2,59.84617092414736,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.46451882599649,None,82.46451882599649,None,,,,,,,
