welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
70.22326310101198,None,space,0.9316733839805238,70.22326310101198,None,,,,,,,,,,,,,,001,2020_Oct_07_1156,Simcolourproject_2stim_asymm_v1,2020.1.2,59.99693572571984,
,,,,,,70.22326310101198,None,71.18941169598838,None,71.18941169598838,None,71.18941169598838,None,space,0.7095294060127344,71.18941169598838,None,,001,2020_Oct_07_1156,Simcolourproject_2stim_asymm_v1,2020.1.2,59.99693572571984,
