welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
59.94810931599932,None,space,0.5624189419904724,59.94810931599932,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1104,Simcolourproject_2stim_asymm_v1,2020.1.2,60.01236231590594,
,,,,,,59.94810931599932,None,60.544215664995136,None,60.544215664995136,None,60.544215664995136,None,space,1.174297335994197,60.544215664995136,None,,,,,,,,,,001,2020_Oct_07_1104,Simcolourproject_2stim_asymm_v1,2020.1.2,60.01236231590594,
,,,,,,,,,,,,,,,,,,61.762018884008285,None,61.762018884008285,62.77279186699889,space,8.572440966003342,61.762018884008285,None,,001,2020_Oct_07_1104,Simcolourproject_2stim_asymm_v1,2020.1.2,60.01236231590594,
