welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
61.57392187201185,None,space,1.7276300590019673,61.57392187201185,None,,,,,,,,,,,,,,001,2020_Oct_07_1055,Simcolourproject_2stim_asymm_v1,2020.1.2,60.03949734348783,
,,,,,,61.57392187201185,None,63.34089004798443,None,63.34089004798443,None,63.34089004798443,None,space,5.744555183977354,63.34089004798443,None,,001,2020_Oct_07_1055,Simcolourproject_2stim_asymm_v1,2020.1.2,60.03949734348783,
