welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,space_3.started,space_3.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,calibrationline.started,calibrationline.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,space_4.started,space_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
63.54595936302212,None,space,1.3978876400215086,63.54595936302212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1213,Simcolourproject_2stim_asymm_v1,2020.1.2,60.4162415655258,
,,,,,,63.54595936302212,None,64.98010661400622,None,64.98010661400622,None,64.98010661400622,None,space,1.019862187007675,64.98010661400622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1213,Simcolourproject_2stim_asymm_v1,2020.1.2,60.4162415655258,
,,,,,,,,,,,,,,,,,,66.46378754702164,None,66.46378754702164,None,space,22.088033715001075,66.46378754702164,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1213,Simcolourproject_2stim_asymm_v1,2020.1.2,60.4162415655258,
,,,,,,,,,,,,,,,,,,,,,,,,,,66.46378754702164,None,66.46378754702164,None,88.61052221100545,None,space,10.869294784002705,88.61052221100545,None,,,,,,,,,,,,001,2020_Oct_07_1213,Simcolourproject_2stim_asymm_v1,2020.1.2,60.4162415655258,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.61052221100545,None,99.53057336001075,None,space,0.030808171984972432,101.48112031101482,None,,,,001,2020_Oct_07_1213,Simcolourproject_2stim_asymm_v1,2020.1.2,60.4162415655258,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.48112031101482,None,,,,,,,
