welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
57.20996650500456,None,space,1.463278456008993,57.20996650500456,None,,,,001,2020_Oct_07_1601,Simcolourproject_2stim_asymm_v1,2020.1.2,59.79090618089568,
,,,,,,57.20996650500456,None,,,,,,,
