welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
60.18808591697598,None,space,2.2328305580012966,60.18808591697598,None,,,,001,2020_Oct_07_1519,Simcolourproject_2stim_asymm_v1,2020.1.2,59.78264596658948,
,,,,,,60.18808591697598,None,,,,,,,
