Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,6,PF,0,0,0,0,61.42134423495736,61.670199326996226,61.42134423495736,None,61.91954957600683,None,61.91954957600683,None,61.91954957600683,None,61.91954957600683,None,61.91954957600683,None,61.91954957600683,None,61.91954957600683,None,61.91954957600683,None,-0.03125,-0.14625,1,0,0,response5disk,0.015386353596113622,None,61.91954957600683,None,61.91954957600683,None,62.72119117915864,None,62.72119117915864,None,62.72119117915864,None,62.72119117915864,None,62.72119117915864,None,62.72119117915864,None,62.72119117915864,None,62.72119117915864,None,-0.03125,-0.14625,1,0,0,response5disk,0.012170977191999555,None,62.72119117915864,None,62.72119117915864,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,-0.005,0.00375,1,0,0,rectangle,0.008452904759906232,None,62.75477314798627,None,62.75477314798627,None,62.75477314798627,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
1,3,PF,0,1,1,1,63.120507610961795,63.371457704983186,63.120507610961795,None,63.62202785699628,None,63.62202785699628,None,63.62202785699628,None,63.62202785699628,None,63.62202785699628,None,63.62202785699628,None,63.62202785699628,None,63.62202785699628,None,0.075,-0.12375,1,0,0,response3disk,0.015801162575371563,None,63.62202785699628,None,63.62202785699628,None,63.871607584576125,None,63.871607584576125,None,63.871607584576125,None,63.871607584576125,None,63.871607584576125,None,63.871607584576125,None,63.871607584576125,None,63.871607584576125,None,0.075,-0.12375,1,0,0,response3disk,0.004443526617251337,None,63.871607584576125,None,63.871607584576125,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,0.02375,-0.0025,1,0,0,rectangle,0.012376042257528752,None,63.890825148962904,None,63.890825148962904,None,63.890825148962904,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
1,2,FF,0,2,2,2,64.19036523398245,64.45459609397221,64.19036523398245,None,64.70492755400483,None,64.70492755400483,None,64.70492755400483,None,64.70492755400483,None,64.70492755400483,None,64.70492755400483,None,64.70492755400483,None,64.70492755400483,None,0.035,0.08875,1,0,0,response1disk,0.015709535568021238,None,64.70492755400483,None,64.70492755400483,None,64.95505552557297,None,64.95505552557297,None,64.95505552557297,None,64.95505552557297,None,64.95505552557297,None,64.95505552557297,None,64.95505552557297,None,64.95505552557297,None,0.035,0.08875,1,0,0,response1disk,0.004635840596165508,None,64.95505552557297,None,64.95505552557297,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,-0.00625,-0.00875,1,0,0,rectangle,0.011297794175334275,None,64.97571232396876,None,64.97571232396876,None,64.97571232396876,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
3,8,PF,0,3,3,3,65.37399588496191,65.62172155000735,65.37399588496191,None,65.88936516200192,None,65.88936516200192,None,65.88936516200192,None,65.88936516200192,None,65.88936516200192,None,65.88936516200192,None,65.88936516200192,None,65.88936516200192,None,0.1175,0.0525,1,0,0,response1disk,0.015545767615549266,None,65.88936516200192,None,65.88936516200192,None,66.13972705758643,None,66.13972705758643,None,66.13972705758643,None,66.13972705758643,None,66.13972705758643,None,66.13972705758643,None,66.13972705758643,None,66.13972705758643,None,0.1175,0.0525,1,0,0,response1disk,0.00931200064951554,None,66.13972705758643,None,66.13972705758643,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,0.0075,0.015,1,0,0,rectangle,0.00041601958218961954,None,66.15590428200085,None,66.15590428200085,None,66.15590428200085,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
3,3,PF,0,4,4,4,66.67546981596388,66.93884710996645,66.67546981596388,None,67.18950632796623,None,67.18950632796623,None,67.18950632796623,None,67.18950632796623,None,67.18950632796623,None,67.18950632796623,None,67.18950632796623,None,67.18950632796623,None,0.05375,-0.065,1,0,0,response3disk,0.01579563063569367,None,67.18950632796623,None,67.18950632796623,None,68.22341790957144,None,68.22341790957144,None,68.22341790957144,None,68.22341790957144,None,68.22341790957144,None,68.22341790957144,None,68.22341790957144,None,68.22341790957144,None,0.05375,-0.065,1,0,0,response3disk,0.009681380586698651,None,68.22341790957144,None,68.22341790957144,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,0.01625,0.0175,1,0,0,rectangle,0.0010482915677130222,None,68.23953466699459,None,68.23953466699459,None,68.23953466699459,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
6,1,FF,0,5,5,5,68.56060585897649,68.82417933695251,68.56060585897649,None,69.07461819599848,None,69.07461819599848,None,69.07461819599848,None,69.07461819599848,None,69.07461819599848,None,69.07461819599848,None,69.07461819599848,None,69.07461819599848,None,0.13,-0.06125,1,0,0,response3disk,0.015415296657010913,None,69.07461819599848,None,69.07461819599848,None,69.35649979258888,None,69.35649979258888,None,69.35649979258888,None,69.35649979258888,None,69.35649979258888,None,69.35649979258888,None,69.35649979258888,None,69.35649979258888,None,0.13,-0.06125,1,0,0,response3disk,0.005193226563278586,None,69.35649979258888,None,69.35649979258888,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,0.02625,-0.0125,1,0,0,rectangle,0.011283331201411784,None,69.3771715569892,None,69.3771715569892,None,69.3771715569892,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
9,8,FF,0,6,6,6,69.66074006899726,69.92443747998914,69.66074006899726,None,70.17482589796418,None,70.17482589796418,None,70.17482589796418,None,70.17482589796418,None,70.17482589796418,None,70.17482589796418,None,70.17482589796418,None,70.17482589796418,None,-0.04375,-0.15625,1,0,0,response5disk,0.015866159577853978,None,70.17482589796418,None,70.17482589796418,None,70.52453040056862,None,70.52453040056862,None,70.52453040056862,None,70.52453040056862,None,70.52453040056862,None,70.52453040056862,None,70.52453040056862,None,70.52453040056862,None,-0.04375,-0.15625,1,0,0,response5disk,0.0036038286052644253,None,70.52453040056862,None,70.52453040056862,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,0.00625,-0.0325,1,0,0,rectangle,0.008299110224470496,None,70.55726159497863,None,70.55726159497863,None,70.55726159497863,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
5,7,FF,0,7,7,7,70.92806937498972,71.19140352495015,70.92806937498972,None,71.44152478297474,None,71.44152478297474,None,71.44152478297474,None,71.44152478297474,None,71.44152478297474,None,71.44152478297474,None,71.44152478297474,None,71.44152478297474,None,-0.095,-0.06,1,0,0,response5disk,0.01583679363830015,None,71.44152478297474,None,71.44152478297474,None,71.8919259405695,None,71.8919259405695,None,71.8919259405695,None,71.8919259405695,None,71.8919259405695,None,71.8919259405695,None,71.8919259405695,None,71.8919259405695,None,-0.095,-0.06,1,0,0,response5disk,0.0053071845904923975,None,71.8919259405695,None,71.8919259405695,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,-0.0025,0.0,1,0,0,rectangle,0.01149423624156043,None,71.92510823300108,None,71.92510823300108,None,71.92510823300108,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
5,4,FF,0,8,8,8,72.4788084179745,72.74228911200771,72.4788084179745,None,72.99282220198074,None,72.99282220198074,None,72.99282220198074,None,72.99282220198074,None,72.99282220198074,None,72.99282220198074,None,72.99282220198074,None,72.99282220198074,None,-0.02625,0.0975,1,0,0,response7disk,0.01569771161302924,None,72.99282220198074,None,72.99282220198074,None,73.17584210656351,None,73.17584210656351,None,73.17584210656351,None,73.17584210656351,None,73.17584210656351,None,73.17584210656351,None,73.17584210656351,None,73.17584210656351,None,-0.02625,0.0975,1,0,0,response7disk,0.004561680601909757,None,73.17584210656351,None,73.17584210656351,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,0.00375,-0.005,1,0,0,rectangle,0.01108632719842717,None,73.2091799369664,None,73.2091799369664,None,73.2091799369664,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
2,1,PF,0,9,9,9,73.54518105695024,73.80887143895961,73.54518105695024,None,74.06036665895954,None,74.06036665895954,None,74.06036665895954,None,74.06036665895954,None,74.06036665895954,None,74.06036665895954,None,74.06036665895954,None,74.06036665895954,None,0.1225,-0.06875,1,0,0,response3disk,0.015618615609128028,None,74.06036665895954,None,74.06036665895954,None,74.1422364126076,None,74.1422364126076,None,74.1422364126076,None,74.1422364126076,None,74.1422364126076,None,74.1422364126076,None,74.1422364126076,None,74.1422364126076,None,0.1225,-0.06875,1,0,0,response3disk,0.0054136126418598,None,74.1422364126076,None,74.1422364126076,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,0.00125,-0.0125,1,0,0,rectangle,0.010095562261994928,None,74.16347733495058,None,74.16347733495058,None,74.16347733495058,None,,001,2020_Oct_12_1314,Simcolourproject_2stim_asymm_v1,2020.1.2,60.07872378647754,
