Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,6,PF,0,0,0,0,65.65959604701493,65.92472792201443,65.65959604701493,None,66.15722394402837,None,66.15722394402837,None,66.15722394402837,None,66.15722394402837,None,66.15722394402837,None,66.15722394402837,None,66.15722394402837,None,66.15722394402837,None,0.06125,-0.1,1,0,0,response3disk,0.015392010798677802,None,66.15722394402837,None,66.15722394402837,None,66.69112357763805,None,66.69112357763805,None,66.69112357763805,None,66.69112357763805,None,66.69112357763805,None,66.69112357763805,None,66.69112357763805,None,66.69112357763805,None,0.06125,-0.1,1,0,0,response3disk,0.012248632672708482,None,66.69112357763805,None,66.69112357763805,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,0.01875,-0.005,1,0,0,rectangle,0.002955691423267126,None,66.72536557400599,None,66.72536557400599,None,66.72536557400599,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
1,3,PF,0,1,1,1,67.15857681201305,67.40921178698773,67.15857681201305,None,67.66140017501311,None,67.66140017501311,None,67.66140017501311,None,67.66140017501311,None,67.66140017501311,None,67.66140017501311,None,67.66140017501311,None,67.66140017501311,None,-0.03375,-0.09125,1,0,0,response5disk,0.01574819377856329,None,67.66140017501311,None,67.66140017501311,None,67.9419199277996,None,67.9419199277996,None,67.9419199277996,None,67.9419199277996,None,67.9419199277996,None,67.9419199277996,None,67.9419199277996,None,67.9419199277996,None,-0.03375,-0.09125,1,0,0,response5disk,0.00392272777389735,None,67.9419199277996,None,67.9419199277996,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,0.015,-0.0025,1,0,0,rectangle,0.009491328615695238,None,67.97533568000654,None,67.97533568000654,None,67.97533568000654,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
1,2,FF,0,2,2,2,68.26306071999716,68.52571693103528,68.26306071999716,None,68.7757700610091,None,68.7757700610091,None,68.7757700610091,None,68.7757700610091,None,68.7757700610091,None,68.7757700610091,None,68.7757700610091,None,68.7757700610091,None,0.0625,-0.09125,1,0,0,response3disk,0.015508238750044256,None,68.7757700610091,None,68.7757700610091,None,69.00973889781162,None,69.00973889781162,None,69.00973889781162,None,69.00973889781162,None,69.00973889781162,None,69.00973889781162,None,69.00973889781162,None,69.00973889781162,None,0.0625,-0.09125,1,0,0,response3disk,0.002970981819089502,None,69.00973889781162,None,69.00973889781162,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,0.0075,0.02125,1,0,0,rectangle,0.009080770600121468,None,69.0422139739967,None,69.0422139739967,None,69.0422139739967,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
3,8,PF,0,3,3,3,69.47659361100523,69.72540035704151,69.47659361100523,None,69.97855771903414,None,69.97855771903414,None,69.97855771903414,None,69.97855771903414,None,69.97855771903414,None,69.97855771903414,None,69.97855771903414,None,69.97855771903414,None,0.1,-0.03875,1,0,0,response3disk,0.015614243864547461,None,69.97855771903414,None,69.97855771903414,None,70.2595080718398,None,70.2595080718398,None,70.2595080718398,None,70.2595080718398,None,70.2595080718398,None,70.2595080718398,None,70.2595080718398,None,70.2595080718398,None,0.1,-0.03875,1,0,0,response3disk,0.005267807806376368,None,70.2595080718398,None,70.2595080718398,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,0.00875,0.00375,1,0,0,rectangle,0.01327704160939902,None,70.2784615290002,None,70.2784615290002,None,70.2784615290002,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
3,3,PF,0,4,4,4,70.74325899203541,70.99338133999845,70.74325899203541,None,71.24417114799144,None,71.24417114799144,None,71.24417114799144,None,71.24417114799144,None,71.24417114799144,None,71.24417114799144,None,71.24417114799144,None,71.24417114799144,None,0.0375,-0.07875,1,0,0,response3disk,0.01589790277648717,None,71.24417114799144,None,71.24417114799144,None,71.47791672680759,None,71.47791672680759,None,71.47791672680759,None,71.47791672680759,None,71.47791672680759,None,71.47791672680759,None,71.47791672680759,None,71.47791672680759,None,0.0375,-0.07875,1,0,0,response3disk,0.008691763796377927,None,71.47791672680759,None,71.47791672680759,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,0.00625,-0.005,1,0,0,rectangle,0.014271054649725556,None,71.4959914770443,None,71.4959914770443,None,71.4959914770443,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
6,1,FF,0,5,5,5,71.94623441499425,72.21076180099044,71.94623441499425,None,72.4619084810256,None,72.4619084810256,None,72.4619084810256,None,72.4619084810256,None,72.4619084810256,None,72.4619084810256,None,72.4619084810256,None,72.4619084810256,None,-0.04125,-0.10375,1,0,0,response5disk,0.015712759748566896,None,72.4619084810256,None,72.4619084810256,None,72.76053671279223,None,72.76053671279223,None,72.76053671279223,None,72.76053671279223,None,72.76053671279223,None,72.76053671279223,None,72.76053671279223,None,72.76053671279223,None,-0.04125,-0.10375,1,0,0,response5disk,0.007913115725386888,None,72.76053671279223,None,72.76053671279223,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,0.01,-0.00875,1,0,0,rectangle,0.014834960573352873,None,72.77842255099677,None,72.77842255099677,None,72.77842255099677,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
9,8,FF,0,6,6,6,73.23128013103269,73.4951193210436,73.23128013103269,None,73.74570509704063,None,73.74570509704063,None,73.74570509704063,None,73.74570509704063,None,73.74570509704063,None,73.74570509704063,None,73.74570509704063,None,73.74570509704063,None,0.05125,-0.14625,1,0,0,response3disk,0.015946114843245596,None,73.74570509704063,None,73.74570509704063,None,74.01175362083595,None,74.01175362083595,None,74.01175362083595,None,74.01175362083595,None,74.01175362083595,None,74.01175362083595,None,74.01175362083595,None,74.01175362083595,None,0.05125,-0.14625,1,0,0,response3disk,0.003155082813464105,None,74.01175362083595,None,74.01175362083595,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,-0.00375,0.01375,1,0,0,rectangle,0.009517623635474592,None,74.04568680899683,None,74.04568680899683,None,74.04568680899683,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
5,7,FF,0,7,7,7,74.56534360803198,74.82845895702485,74.56534360803198,None,75.07918084703851,None,75.07918084703851,None,75.07918084703851,None,75.07918084703851,None,75.07918084703851,None,75.07918084703851,None,75.07918084703851,None,75.07918084703851,None,0.09375,-0.06375,1,0,0,response3disk,0.015520867833402008,None,75.07918084703851,None,75.07918084703851,None,75.32919923882,None,75.32919923882,None,75.32919923882,None,75.32919923882,None,75.32919923882,None,75.32919923882,None,75.32919923882,None,75.32919923882,None,0.09375,-0.06375,1,0,0,response3disk,0.005257758835796267,None,75.32919923882,None,75.32919923882,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,0.01875,-0.01125,1,0,0,rectangle,0.01138537161750719,None,75.36220798699651,None,75.36220798699651,None,75.36220798699651,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
5,4,FF,0,8,8,8,75.86280882300343,76.11334131500917,75.86280882300343,None,76.36453397502191,None,76.36453397502191,None,76.36453397502191,None,76.36453397502191,None,76.36453397502191,None,76.36453397502191,None,76.36453397502191,None,76.36453397502191,None,0.05375,-0.10625,1,0,0,response3disk,0.015539283747784793,None,76.36453397502191,None,76.36453397502191,None,76.61233399083139,None,76.61233399083139,None,76.61233399083139,None,76.61233399083139,None,76.61233399083139,None,76.61233399083139,None,76.61233399083139,None,76.61233399083139,None,0.05375,-0.10625,1,0,0,response3disk,0.005048926803283393,None,76.61233399083139,None,76.61233399083139,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,0.01,-0.015,1,0,0,rectangle,0.012430388655047864,None,76.63283061998663,None,76.63283061998663,None,76.63283061998663,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
2,1,PF,0,9,9,9,77.16632927104365,77.42942481400678,77.16632927104365,None,77.68051718600327,None,77.68051718600327,None,77.68051718600327,None,77.68051718600327,None,77.68051718600327,None,77.68051718600327,None,77.68051718600327,None,77.68051718600327,None,-0.03,-0.1,1,0,0,response5disk,0.01574456476373598,None,77.68051718600327,None,77.68051718600327,None,78.04765318778809,None,78.04765318778809,None,78.04765318778809,None,78.04765318778809,None,78.04765318778809,None,78.04765318778809,None,78.04765318778809,None,78.04765318778809,None,-0.03,-0.1,1,0,0,response5disk,0.0034153907909058034,None,78.04765318778809,None,78.04765318778809,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,0.01625,0.00375,1,0,0,rectangle,0.009694661595858634,None,78.07946263800841,None,78.07946263800841,None,78.07946263800841,None,,001,2020_Oct_12_1310,Simcolourproject_2stim_asymm_v1,2020.1.2,60.18770970137542,
