Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5,4,FF,0,0,0,8,72.62020383100025,72.88440564600751,72.62020383100025,None,73.11794762301724,None,73.11794762301724,None,73.11794762301724,None,73.11794762301724,None,73.11794762301724,None,73.11794762301724,None,73.11794762301724,None,73.11794762301724,None,-0.07,0.1075,1,0,0,response7disk,0.015474239073228091,None,73.11794762301724,None,75.30252145702252,None,75.30252145702252,None,75.30252145702252,None,75.30252145702252,None,75.30252145702252,None,75.30252145702252,None,75.30252145702252,None,75.30252145702252,None,0.01375,0.005,1,0,0,rectangle,0.00404908211203292,None,75.30252145702252,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
2,8,FF,0,1,1,62,76.55347902301583,76.80393742900924,76.55347902301583,None,77.05274434899911,None,77.05274434899911,None,77.05274434899911,None,77.05274434899911,None,77.05274434899911,None,77.05274434899911,None,77.05274434899911,None,77.05274434899911,None,0.1,0.0375,1,0,0,response1disk,0.016042613075114787,None,77.05274434899911,None,77.77034478701535,None,77.77034478701535,None,77.77034478701535,None,77.77034478701535,None,77.77034478701535,None,77.77034478701535,None,77.77034478701535,None,77.77034478701535,None,0.0175,-0.00125,1,0,0,rectangle,0.008683473075507209,None,77.77034478701535,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
1,6,FF,0,2,2,58,78.43759281100938,78.68768121901667,78.43759281100938,None,78.93758711899864,None,78.93758711899864,None,78.93758711899864,None,78.93758711899864,None,78.93758711899864,None,78.93758711899864,None,78.93758711899864,None,78.93758711899864,None,-0.05875,0.07875,1,0,0,response7disk,0.015893915086053312,None,78.93758711899864,None,79.88717506002286,None,79.88717506002286,None,79.88717506002286,None,79.88717506002286,None,79.88717506002286,None,79.88717506002286,None,79.88717506002286,None,79.88717506002286,None,0.00875,-0.005,1,0,0,rectangle,0.008903228066628799,None,79.88717506002286,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
3,1,PF,0,3,3,96,80.49002920801286,80.75465180800529,80.49002920801286,None,81.00511212900165,None,81.00511212900165,None,81.00511212900165,None,81.00511212900165,None,81.00511212900165,None,81.00511212900165,None,81.00511212900165,None,81.00511212900165,None,0.04,-0.12375,1,0,0,response3disk,0.01595904809073545,None,81.00511212900165,None,81.90495189701323,None,81.90495189701323,None,81.90495189701323,None,81.90495189701323,None,81.90495189701323,None,81.90495189701323,None,81.90495189701323,None,81.90495189701323,None,0.0125,-0.00875,1,0,0,rectangle,0.00949938310077414,None,81.90495189701323,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
2,3,PF,0,4,4,69,82.9586009689956,83.22227629701956,82.9586009689956,None,83.47321474700584,None,83.47321474700584,None,83.47321474700584,None,83.47321474700584,None,83.47321474700584,None,83.47321474700584,None,83.47321474700584,None,83.47321474700584,None,0.09625,-0.0525,1,0,0,response3disk,0.015760146139655262,None,83.47321474700584,None,87.55862468201667,None,87.55862468201667,None,87.55862468201667,None,87.55862468201667,None,87.55862468201667,None,87.55862468201667,None,87.55862468201667,None,87.55862468201667,None,0.01625,-0.0125,1,0,0,rectangle,0.00860654708230868,None,87.55862468201667,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
9,6,FF,0,5,5,117,88.44245867800782,88.69216326301103,88.44245867800782,None,88.94265918000019,None,88.94265918000019,None,88.94265918000019,None,88.94265918000019,None,88.94265918000019,None,88.94265918000019,None,88.94265918000019,None,88.94265918000019,None,0.04875,-0.1125,1,0,0,response3disk,0.016134629113366827,None,88.94265918000019,None,89.57511153799715,None,89.57511153799715,None,89.57511153799715,None,89.57511153799715,None,89.57511153799715,None,89.57511153799715,None,89.57511153799715,None,89.57511153799715,None,0.00125,-0.00875,1,0,0,rectangle,0.007406179065583274,None,89.57511153799715,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
9,3,FF,0,6,6,141,89.94647913399967,90.21036941400962,89.94647913399967,None,90.46005340799456,None,90.46005340799456,None,90.46005340799456,None,90.46005340799456,None,90.46005340799456,None,90.46005340799456,None,90.46005340799456,None,90.46005340799456,None,0.07,-0.10625,1,0,0,response3disk,0.01584893505787477,None,90.46005340799456,None,91.02653737101355,None,91.02653737101355,None,91.02653737101355,None,91.02653737101355,None,91.02653737101355,None,91.02653737101355,None,91.02653737101355,None,91.02653737101355,None,0.0125,-0.00125,1,0,0,rectangle,0.009477072104346007,None,91.02653737101355,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
6,8,PF,0,7,7,64,91.39557451201836,91.6595544090087,91.39557451201836,None,91.90922541901818,None,91.90922541901818,None,91.90922541901818,None,91.90922541901818,None,91.90922541901818,None,91.90922541901818,None,91.90922541901818,None,91.90922541901818,None,0.0475,-0.0775,1,0,0,response3disk,0.015979009069269523,None,91.90922541901818,None,92.41480149401468,None,92.41480149401468,None,92.41480149401468,None,92.41480149401468,None,92.41480149401468,None,92.41480149401468,None,92.41480149401468,None,92.41480149401468,None,0.00875,-0.00625,1,0,0,rectangle,0.00912945211166516,None,92.41480149401468,None,,001,2020_Oct_10_1417,Simcolourproject_2stim_asymm_v1,2020.1.2,59.499776571875636,
,,,,,,,92.74574703801773,93.01031258300645,92.74574703801773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
