welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
70.81930280500092,None,space,1.9993544339959044,70.81930280500092,None,,,,,,,,,,,,,,001,2020_Oct_07_1154,Simcolourproject_2stim_asymm_v1,2020.1.2,60.166950167608874,
,,,,,,70.81930280500092,None,72.85392576799495,None,72.85392576799495,None,72.85392576799495,None,space,0.588761216000421,72.85392576799495,None,,001,2020_Oct_07_1154,Simcolourproject_2stim_asymm_v1,2020.1.2,60.166950167608874,
