welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
62.18235731401364,None,space,1.041073222993873,62.18235731401364,None,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1120,Simcolourproject_2stim_asymm_v1,2020.1.2,59.81546832425342,
,,,,,,62.18235731401364,None,63.26624272001209,None,63.26624272001209,None,63.26624272001209,None,space,0.7091577299870551,63.26624272001209,None,,,,,,,,,,001,2020_Oct_07_1120,Simcolourproject_2stim_asymm_v1,2020.1.2,59.81546832425342,
,,,,,,,,,,,,,,,,,,64.00205447600456,None,64.00205447600456,None,space,2.2854547620227095,64.00205447600456,None,,001,2020_Oct_07_1120,Simcolourproject_2stim_asymm_v1,2020.1.2,59.81546832425342,
