Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5,6,FF,0,12,12,12,84.067776262993,84.33015614899341,84.067776262993,None,84.58170084899757,None,84.58170084899757,None,84.58170084899757,None,84.58170084899757,None,84.58170084899757,None,84.58170084899757,None,84.58170084899757,None,84.58170084899757,None,-0.0325,-0.09375,1,0,0,response5disk,0.0157479535555467,None,84.58170084899757,None,84.58170084899757,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0325,-0.09375,1,0,0,response5disk,None,None,None,None,None,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,0.02125,0.0025,1,0,0,rectangle,0.010638070991262794,None,85.36446915398119,None,85.36446915398119,None,85.36446915398119,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
4,2,FF,0,13,13,13,85.76480103499489,86.01582422398496,85.76480103499489,None,86.26635099900886,None,86.26635099900886,None,86.26635099900886,None,86.26635099900886,None,86.26635099900886,None,86.26635099900886,None,86.26635099900886,None,86.26635099900886,None,0.0525,-0.1175,1,0,0,response3disk,0.015655594528652728,None,86.26635099900886,None,86.26635099900886,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0525,-0.1175,1,0,0,response3disk,None,None,None,None,None,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,0.0025,-0.01375,1,0,0,rectangle,0.00875231297686696,None,86.66501880995929,None,86.66501880995929,None,86.66501880995929,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
2,2,PF,0,14,14,14,87.69985705299769,87.96572375996038,87.69985705299769,None,88.21512174000964,None,88.21512174000964,None,88.21512174000964,None,88.21512174000964,None,88.21512174000964,None,88.21512174000964,None,88.21512174000964,None,88.21512174000964,None,-0.03875,0.0775,1,0,0,response7disk,0.015944411512464285,None,88.21512174000964,None,88.21512174000964,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.03875,0.0775,1,0,0,response7disk,None,None,None,None,None,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,-0.00875,-0.00125,1,0,0,rectangle,0.013944789941888303,None,88.80045372800669,None,88.80045372800669,None,88.80045372800669,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
1,9,PF,0,15,15,15,89.27085093397181,89.53396932396572,89.27085093397181,None,89.78382229700219,None,89.78382229700219,None,89.78382229700219,None,89.78382229700219,None,89.78382229700219,None,89.78382229700219,None,89.78382229700219,None,89.78382229700219,None,-0.05375,-0.105,1,0,0,response5disk,0.015359300596173853,None,89.78382229700219,None,89.78382229700219,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.05375,-0.105,1,0,0,response5disk,None,None,None,None,None,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,0.01375,-0.00875,1,0,0,rectangle,0.0005228505469858646,None,90.21643353195395,None,90.21643353195395,None,90.21643353195395,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
5,8,FF,0,16,16,16,90.60235027497401,90.86687013495248,90.60235027497401,None,91.11692546698032,None,91.11692546698032,None,91.11692546698032,None,91.11692546698032,None,91.11692546698032,None,91.11692546698032,None,91.11692546698032,None,91.11692546698032,None,0.045,-0.12625,1,0,0,response3disk,0.015582945488858968,None,91.11692546698032,None,91.11692546698032,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.045,-0.12625,1,0,0,response3disk,None,None,None,None,None,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,-0.00125,-0.0125,1,0,0,rectangle,0.014440023980569094,None,91.40045636997093,None,91.40045636997093,None,91.40045636997093,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
9,9,FF,0,17,17,17,91.81875844695605,92.08424141199794,91.81875844695605,None,92.33572446595645,None,92.33572446595645,None,92.33572446595645,None,92.33572446595645,None,92.33572446595645,None,92.33572446595645,None,92.33572446595645,None,92.33572446595645,None,0.0975,-0.0575,1,0,0,response3disk,0.0151605035061948,None,92.33572446595645,None,92.33572446595645,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0975,-0.0575,1,0,0,response3disk,None,None,None,None,None,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,0.01,-0.00875,1,0,0,rectangle,0.014162542996928096,None,92.65141322399722,None,92.65141322399722,None,92.65141322399722,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
6,7,FF,0,18,18,18,93.02097997698002,93.28494095400674,93.02097997698002,None,93.53476277395384,None,93.53476277395384,None,93.53476277395384,None,93.53476277395384,None,93.53476277395384,None,93.53476277395384,None,93.53476277395384,None,93.53476277395384,None,0.06,-0.10875,1,0,0,response3disk,0.015553838573396206,None,93.53476277395384,None,93.53476277395384,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.06,-0.10875,1,0,0,response3disk,None,None,None,None,None,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,0.01625,-0.00375,1,0,0,rectangle,0.014694865036290139,None,93.75082055595703,None,93.75082055595703,None,93.75082055595703,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
5,5,FF,0,19,19,19,94.11902213195572,94.36847126099747,94.11902213195572,None,94.62247576395748,None,94.62247576395748,None,94.62247576395748,None,94.62247576395748,None,94.62247576395748,None,94.62247576395748,None,94.62247576395748,None,94.62247576395748,None,0.09375,0.03,1,0,0,response1disk,0.014887912489939481,None,94.62247576395748,None,94.62247576395748,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09375,0.03,1,0,0,response1disk,None,None,None,None,None,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,-0.00375,-0.01,1,0,0,rectangle,0.014701948966830969,None,94.95116363099078,None,94.95116363099078,None,94.95116363099078,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
8,1,FF,0,20,20,20,95.33700123295421,95.60216562799178,95.33700123295421,None,95.85292077600025,None,95.85292077600025,None,95.85292077600025,None,95.85292077600025,None,95.85292077600025,None,95.85292077600025,None,95.85292077600025,None,95.85292077600025,None,-0.04375,-0.12125,1,0,0,response5disk,0.01558990852208808,None,95.85292077600025,None,95.85292077600025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.04375,-0.12125,1,0,0,response5disk,None,None,None,None,None,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,-0.02125,-0.005,1,0,0,rectangle,0.015416177920997143,None,96.15267467097146,None,96.15267467097146,None,96.15267467097146,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
6,3,FF,0,21,21,21,96.50492991798092,96.76996646000771,96.50492991798092,None,97.01939830498304,None,97.01939830498304,None,97.01939830498304,None,97.01939830498304,None,97.01939830498304,None,97.01939830498304,None,97.01939830498304,None,97.01939830498304,None,-0.09875,-0.04,1,0,0,response5disk,0.015585729503072798,None,97.01939830498304,None,97.01939830498304,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.09875,-0.04,1,0,0,response5disk,None,None,None,None,None,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,-0.00375,0.005,1,0,0,rectangle,0.014459319994784892,None,97.35298631998012,None,97.35298631998012,None,97.35298631998012,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
8,2,FF,0,22,22,22,97.9543110569939,98.22046579397283,97.9543110569939,None,98.45335864997469,None,98.45335864997469,None,98.45335864997469,None,98.45335864997469,None,98.45335864997469,None,98.45335864997469,None,98.45335864997469,None,98.45335864997469,None,-0.05375,0.07625,1,0,0,response7disk,0.015415538451634347,None,98.45335864997469,None,98.45335864997469,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.05375,0.0775,1,0,0,response7disk,None,None,None,None,None,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,0.0,0.005,1,0,0,rectangle,0.000715863483492285,None,98.87043745198753,None,98.87043745198753,None,98.87043745198753,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
8,7,PF,0,23,23,23,99.37294826901052,99.63739069900475,99.37294826901052,None,99.88752836897038,None,99.88752836897038,None,99.88752836897038,None,99.88752836897038,None,99.88752836897038,None,99.88752836897038,None,99.88752836897038,None,99.88752836897038,None,0.09375,-0.06625,1,0,0,response3disk,0.015676304523367435,None,99.88752836897038,None,99.88752836897038,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09375,-0.06625,1,0,0,response3disk,None,None,None,None,None,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,-0.0225,-0.00875,1,0,0,rectangle,0.0007518684724345803,None,100.17177993396763,None,100.17177993396763,None,100.17177993396763,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
1,2,PF,0,24,24,24,100.74030563095585,101.00485248799669,100.74030563095585,None,101.25437924900325,None,101.25437924900325,None,101.25437924900325,None,101.25437924900325,None,101.25437924900325,None,101.25437924900325,None,101.25437924900325,None,101.25437924900325,None,0.06625,-0.12375,1,0,0,response3disk,0.01530358853051439,None,101.25437924900325,None,101.25437924900325,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.06625,-0.12375,1,0,0,response3disk,None,None,None,None,None,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,0.005,-0.00625,1,0,0,rectangle,0.011646505969110876,None,101.79089038597886,None,101.79089038597886,None,101.79089038597886,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
5,3,FF,0,25,25,25,102.22143670398509,102.47208846797002,102.22143670398509,None,102.7230315330089,None,102.7230315330089,None,102.7230315330089,None,102.7230315330089,None,102.7230315330089,None,102.7230315330089,None,102.7230315330089,None,102.7230315330089,None,-0.03125,-0.12125,1,0,0,response5disk,0.015587645524647087,None,102.7230315330089,None,102.7230315330089,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.03125,-0.12125,1,0,0,response5disk,None,None,None,None,None,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,0.0,-0.01375,1,0,0,rectangle,0.013919719494879246,None,103.10681656497763,None,103.10681656497763,None,103.10681656497763,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
6,3,PF,0,26,26,26,103.52490418299567,103.7897393029998,103.52490418299567,None,104.03993981296662,None,104.03993981296662,None,104.03993981296662,None,104.03993981296662,None,104.03993981296662,None,104.03993981296662,None,104.03993981296662,None,104.03993981296662,None,-0.08375,-0.06,1,0,0,response5disk,0.015773013525176793,None,104.03993981296662,None,104.03993981296662,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.08375,-0.06,1,0,0,response5disk,None,None,None,None,None,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,0.00125,-0.00625,1,0,0,rectangle,0.013186620955821127,None,104.37382831296418,None,104.37382831296418,None,104.37382831296418,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
1,8,FF,0,27,27,27,104.7924623019644,105.05649258499034,104.7924623019644,None,105.30642443499528,None,105.30642443499528,None,105.30642443499528,None,105.30642443499528,None,105.30642443499528,None,105.30642443499528,None,105.30642443499528,None,105.30642443499528,None,0.05875,-0.135,1,0,0,response3disk,0.01558477955404669,None,105.30642443499528,None,105.30642443499528,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.05875,-0.135,1,0,0,response3disk,None,None,None,None,None,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,0.0175,-0.0225,1,0,0,rectangle,0.015085732971783727,None,105.62405258597573,None,105.62405258597573,None,105.62405258597573,None,,001,2020_Oct_12_1244,Simcolourproject_2stim_asymm_v1,2020.1.2,59.89609224891794,
