Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,6,PF,0,0,0,0,70.65789945900906,70.92227385699516,70.65789945900906,None,71.15526399499504,None,71.15526399499504,None,71.15526399499504,None,71.15526399499504,None,71.15526399499504,None,71.15526399499504,None,71.15526399499504,None,71.15526399499504,None,0.04875,-0.1125,1,0,0,response3disk,0.015336974058300257,None,71.15526399499504,None,71.15526399499504,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.04875,-0.1125,1,0,0,response3disk,None,None,None,None,None,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,0.005,-0.00625,1,0,0,rectangle,0.011959709518123418,None,84.04529684904264,None,84.04529684904264,None,84.04529684904264,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
1,3,PF,0,1,1,1,84.92900185700273,85.17931449000025,84.92900185700273,None,85.42861797503429,None,85.42861797503429,None,85.42861797503429,None,85.42861797503429,None,85.42861797503429,None,85.42861797503429,None,85.42861797503429,None,85.42861797503429,None,0.1,-0.08125,1,0,0,response3disk,0.015615272102877498,None,85.42861797503429,None,85.42861797503429,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.1,-0.08125,1,0,0,response3disk,None,None,None,None,None,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,-0.01375,-0.0075,1,0,0,rectangle,0.01141027919948101,None,86.39870066801086,None,86.39870066801086,None,86.39870066801086,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
1,2,FF,0,2,2,2,87.03107247099979,87.296336043044,87.03107247099979,None,87.54605473100673,None,87.54605473100673,None,87.54605473100673,None,87.54605473100673,None,87.54605473100673,None,87.54605473100673,None,87.54605473100673,None,87.54605473100673,None,0.04,-0.12125,1,0,0,response3disk,0.015747530094813555,None,87.54605473100673,None,87.54605473100673,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.04,-0.12125,1,0,0,response3disk,None,None,None,None,None,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,0.00875,-0.00625,1,0,0,rectangle,0.013217054249253124,None,88.36416346702026,None,88.36416346702026,None,88.36416346702026,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
3,8,PF,0,3,3,3,88.94900729303481,89.2132359080133,88.94900729303481,None,89.46357311500469,None,89.46357311500469,None,89.46357311500469,None,89.46357311500469,None,89.46357311500469,None,89.46357311500469,None,89.46357311500469,None,89.46357311500469,None,-0.045,-0.08625,1,0,0,response5disk,0.015552083146758378,None,89.46357311500469,None,89.46357311500469,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.045,-0.08625,1,0,0,response5disk,None,None,None,None,None,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,-0.0125,-0.00375,1,0,0,rectangle,0.0011499890824779868,None,90.01442506304011,None,90.01442506304011,None,90.01442506304011,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
3,3,PF,0,4,4,4,90.5006890000077,90.76494826498674,90.5006890000077,None,91.01498956501018,None,91.01498956501018,None,91.01498956501018,None,91.01498956501018,None,91.01498956501018,None,91.01498956501018,None,91.01498956501018,None,91.01498956501018,None,0.1275,-0.06,1,0,0,response3disk,0.015531070064753294,None,91.01498956501018,None,91.01498956501018,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.1275,-0.06,1,0,0,response3disk,None,None,None,None,None,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,0.0075,0.00375,1,0,0,rectangle,0.01575948018580675,None,92.06470724701649,None,92.06470724701649,None,92.06470724701649,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
6,1,FF,0,5,5,5,92.65102791402023,92.91499872104032,92.65102791402023,None,93.16658621403622,None,93.16658621403622,None,93.16658621403622,None,93.16658621403622,None,93.16658621403622,None,93.16658621403622,None,93.16658621403622,None,93.16658621403622,None,0.06375,-0.1175,1,0,0,response3disk,0.015539305051788688,None,93.16658621403622,None,93.16658621403622,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.06375,-0.1175,1,0,0,response3disk,None,None,None,None,None,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,0.01875,-0.01,1,0,0,rectangle,0.0131729242275469,None,93.88329225603957,None,93.88329225603957,None,93.88329225603957,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
9,8,FF,0,6,6,6,94.40146508999169,94.66624727100134,94.40146508999169,None,94.9164939459879,None,94.9164939459879,None,94.9164939459879,None,94.9164939459879,None,94.9164939459879,None,94.9164939459879,None,94.9164939459879,None,94.9164939459879,None,-0.05625,0.09125,1,0,0,response7disk,0.015541839122306556,None,94.9164939459879,None,94.9164939459879,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.05625,0.09125,1,0,0,response7disk,None,None,None,None,None,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,-0.00875,0.00375,1,0,0,rectangle,0.014938598265871406,None,95.63387768302346,None,95.63387768302346,None,95.63387768302346,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
5,7,FF,0,7,7,7,96.25307775003603,96.51724710001145,96.25307775003603,None,96.76688632799778,None,96.76688632799778,None,96.76688632799778,None,96.76688632799778,None,96.76688632799778,None,96.76688632799778,None,96.76688632799778,None,96.76688632799778,None,0.085,0.04125,1,0,0,response1disk,0.015559347113594413,None,96.76688632799778,None,96.76688632799778,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.085,0.04125,1,0,0,response1disk,None,None,None,None,None,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,-0.0125,0.00125,1,0,0,rectangle,0.003988090204074979,None,97.3349047570373,None,97.3349047570373,None,97.3349047570373,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
5,4,FF,0,8,8,8,97.78766671003541,98.05250514199724,97.78766671003541,None,98.3024580469937,None,98.3024580469937,None,98.3024580469937,None,98.3024580469937,None,98.3024580469937,None,98.3024580469937,None,98.3024580469937,None,98.3024580469937,None,-0.06875,-0.07375,1,0,0,response5disk,0.015749400132335722,None,98.3024580469937,None,98.3024580469937,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.06875,-0.07375,1,0,0,response5disk,None,None,None,None,None,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,-0.0175,0.0175,1,0,0,rectangle,0.01278644026024267,None,98.95593144703889,None,98.95593144703889,None,98.95593144703889,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
2,1,PF,0,9,9,9,99.45374107902171,99.71882236399688,99.45374107902171,None,99.96854417602299,None,99.96854417602299,None,99.96854417602299,None,99.96854417602299,None,99.96854417602299,None,99.96854417602299,None,99.96854417602299,None,99.96854417602299,None,0.0425,-0.06875,1,0,0,response3disk,0.015533220081124455,None,99.96854417602299,None,99.96854417602299,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0425,-0.06875,1,0,0,response3disk,None,None,None,None,None,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,0.01125,0.01375,1,0,0,rectangle,0.01309424132341519,None,100.60329838603502,None,100.60329838603502,None,100.60329838603502,None,,001,2020_Oct_12_1209,Simcolourproject_2stim_asymm_v1,2020.1.2,59.94875269420661,
