welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,intructioncircle_1.started,intructioncircle_1.stopped,instructioncircle_2.started,instructioncircle_2.stopped,instructioncircle_3.started,instructioncircle_3.stopped,instructioncircle_4.started,instructioncircle_4.stopped,instructioncircle_5.started,instructioncircle_5.stopped,insturctioncircle_6.started,insturctioncircle_6.stopped,instructioncircle_7.started,instructioncircle_7.stopped,instructioncircle_8.started,instructioncircle_8.stopped,instructioncircle_9.started,instructioncircle_9.stopped,space_9.started,space_9.stopped,text_9.started,text_9.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
62.41566540597705,None,space,5.502897370985011,62.41566540597705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_08_1449,Simcolourproject_2stim_asymm_v1,2020.1.2,60.144342693902225,
,,,,,,62.41566540597705,None,space,1.3033631459984463,69.91920994297834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_08_1449,Simcolourproject_2stim_asymm_v1,2020.1.2,60.144342693902225,
,,,,,,,,,,,,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,67.96692394799902,None,69.91920994297834,None,67.96692394799902,None,71.2552883309836,None,71.2552883309836,None,71.2552883309836,None,space,0.7593804029747844,71.2552883309836,None,,001,2020_Oct_08_1449,Simcolourproject_2stim_asymm_v1,2020.1.2,60.144342693902225,
