welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ccimage.started,ccimage.stopped,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,text_37.started,text_37.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,space_3.started,space_3.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,line_size,calibrationline.started,calibrationline.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,space_4.started,space_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,space_5.started,space_5.stopped,instr_only.started,instr_only.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
71.04281461999926,None,space,0.6276030609878944,73.02210644799925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_0823,Simcolourproject_2stim_asymm_good,2020.1.2,60.067504462932874,
,,,,,,73.72085504399729,None,75.65497346699703,None,73.72085504399729,None,space,0.41060833500523586,75.65497346699703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_0823,Simcolourproject_2stim_asymm_good,2020.1.2,60.067504462932874,
,,,,,,,,,,,,,,,,76.1049176939996,None,32.4,3.24,790.1234567901234,493.82716049382714,76.1049176939996,None,90.03135975499754,None,90.03135975499754,None,space,0.7462730539991753,90.03135975499754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_0823,Simcolourproject_2stim_asymm_good,2020.1.2,60.067504462932874,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.03135975499754,None,90.03135975499754,None,90.8127602510067,None,space,1.0928463830059627,90.8127602510067,None,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_0823,Simcolourproject_2stim_asymm_good,2020.1.2,60.067504462932874,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.80000000000001,90.8127602510067,None,91.93190781699377,None,space,0.3761109250044683,93.89746150400606,None,,,,,,,,,,,,,,001,2020_Nov_02_0823,Simcolourproject_2stim_asymm_good,2020.1.2,60.067504462932874,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.89746150400606,None,space,0.6318969660060247,96.26579734600091,None,,,,,,,,001,2020_Nov_02_0823,Simcolourproject_2stim_asymm_good,2020.1.2,60.067504462932874,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.26579734600091,None,94.29853013399406,None,94.29853013399406,None,,,,,,,
