welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
71.60525378998136,None,space,60.845875970990164,71.60525378998136,None,,,,001,2020_Oct_07_1507,Simcolourproject_2stim_asymm_v1,2020.1.2,59.873645895107195,
,,,,,,71.60525378998136,None,,,,,,,
