welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
65.51984370299033,None,space,1.4593647709989455,65.51984370299033,None,,,,,,,,,,,,,,001,2020_Oct_07_1053,Simcolourproject_2stim_asymm_v1,2020.1.2,60.11243983476827,
,,,,,,65.51984370299033,None,67.01702494599158,None,67.01702494599158,None,67.01702494599158,None,space,5.226162563980324,67.01702494599158,None,,001,2020_Oct_07_1053,Simcolourproject_2stim_asymm_v1,2020.1.2,60.11243983476827,
