Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,6,PF,0,0,0,0,62.22837780503323,62.490266425011214,62.22837780503323,None,62.72324232902611,None,62.72324232902611,None,62.72324232902611,None,62.72324232902611,None,62.72324232902611,None,62.72324232902611,None,62.72324232902611,None,62.72324232902611,None,-0.02,-0.1125,1,0,0,response5disk,0.015210865356493741,None,62.72324232902611,None,62.72324232902611,None,64.64200269759166,None,64.64200269759166,None,64.64200269759166,None,64.64200269759166,None,64.64200269759166,None,64.64200269759166,None,64.64200269759166,None,64.64200269759166,None,-0.02,-0.1125,1,0,0,response5disk,0.0007297145784832537,None,64.64200269759166,None,64.64200269759166,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,-0.015,0.00375,1,0,0,rectangle,0.014267760387156159,None,64.72537447902141,None,64.72537447902141,None,64.72537447902141,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
1,3,PF,0,1,1,1,65.20816807501251,65.45879160502227,65.20816807501251,None,65.70983035099925,None,65.70983035099925,None,65.70983035099925,None,65.70983035099925,None,65.70983035099925,None,65.70983035099925,None,65.70983035099925,None,65.70983035099925,None,0.085,-0.095,1,0,0,response3disk,0.01546671730466187,None,65.70983035099925,None,65.70983035099925,None,66.42855246961116,None,66.42855246961116,None,66.42855246961116,None,66.42855246961116,None,66.42855246961116,None,66.42855246961116,None,66.42855246961116,None,66.42855246961116,None,0.085,-0.095,1,0,0,response3disk,0.014681726577691734,None,66.42855246961116,None,66.42855246961116,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,0.00375,-0.0075,1,0,0,rectangle,0.0007145956042222679,None,66.44433981104521,None,66.44433981104521,None,66.44433981104521,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
1,2,FF,0,2,2,2,66.95949133503018,67.20939602400176,66.95949133503018,None,67.46264066000003,None,67.46264066000003,None,67.46264066000003,None,67.46264066000003,None,67.46264066000003,None,67.46264066000003,None,67.46264066000003,None,67.46264066000003,None,0.13125,-0.05375,1,0,0,response3disk,0.01528221630724147,None,67.46264066000003,None,67.46264066000003,None,68.09241864729556,None,68.09241864729556,None,68.09241864729556,None,68.09241864729556,None,68.09241864729556,None,68.09241864729556,None,68.09241864729556,None,68.09241864729556,None,0.13125,-0.05375,1,0,0,response3disk,0.0033140432788059115,None,68.09241864729556,None,68.09241864729556,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,0.01625,-0.02,1,0,0,rectangle,0.011171840538736433,None,68.11345646099653,None,68.11345646099653,None,68.11345646099653,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
3,8,PF,0,3,3,3,68.60928196203895,68.8604526980198,68.60928196203895,None,69.11149375204695,None,69.11149375204695,None,69.11149375204695,None,69.11149375204695,None,69.11149375204695,None,69.11149375204695,None,69.11149375204695,None,69.11149375204695,None,0.10125,0.06375,1,0,0,response1disk,0.015474624349735677,None,69.11149375204695,None,69.11149375204695,None,69.56081706033437,None,69.56081706033437,None,69.56081706033437,None,69.56081706033437,None,69.56081706033437,None,69.56081706033437,None,69.56081706033437,None,69.56081706033437,None,0.10125,0.06375,1,0,0,response1disk,0.004220719332806766,None,69.56081706033437,None,69.56081706033437,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,-0.015,-0.0025,1,0,0,rectangle,0.011552550597116351,None,69.59314705902943,None,69.59314705902943,None,69.59314705902943,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
3,3,PF,0,4,4,4,70.18110449501546,70.44451346300775,70.18110449501546,None,70.69627055001911,None,70.69627055001911,None,70.69627055001911,None,70.69627055001911,None,70.69627055001911,None,70.69627055001911,None,70.69627055001911,None,70.69627055001911,None,0.06125,-0.11625,1,0,0,response3disk,0.015468430239707232,None,70.69627055001911,None,70.69627055001911,None,71.34429923233692,None,71.34429923233692,None,71.34429923233692,None,71.34429923233692,None,71.34429923233692,None,71.34429923233692,None,71.34429923233692,None,71.34429923233692,None,0.06125,-0.11625,1,0,0,response3disk,0.0030055782990530133,None,71.34429923233692,None,71.34429923233692,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,0.015,-0.01875,1,0,0,rectangle,0.009032136586029083,None,71.37780387903331,None,71.37780387903331,None,71.37780387903331,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
6,1,FF,0,5,5,5,71.89485403802246,72.14525795902591,71.89485403802246,None,72.39566148404265,None,72.39566148404265,None,72.39566148404265,None,72.39566148404265,None,72.39566148404265,None,72.39566148404265,None,72.39566148404265,None,72.39566148404265,None,-0.06125,0.08625,1,0,0,response7disk,0.015605614287778735,None,72.39566148404265,None,72.39566148404265,None,73.19601557530113,None,73.19601557530113,None,73.19601557530113,None,73.19601557530113,None,73.19601557530113,None,73.19601557530113,None,73.19601557530113,None,73.19601557530113,None,-0.06125,0.08625,1,0,0,response7disk,0.004270805278792977,None,73.19601557530113,None,73.19601557530113,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,0.0125,-0.0075,1,0,0,rectangle,0.008811723557300866,None,73.2281700510066,None,73.2281700510066,None,73.2281700510066,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
9,8,FF,0,6,6,6,73.6624139790074,73.91205729503417,73.6624139790074,None,74.16369658801705,None,74.16369658801705,None,74.16369658801705,None,74.16369658801705,None,74.16369658801705,None,74.16369658801705,None,74.16369658801705,None,74.16369658801705,None,-0.0825,-0.07625,1,0,0,response5disk,0.015561562322545797,None,74.16369658801705,None,74.16369658801705,None,74.71200638530426,None,74.71200638530426,None,74.71200638530426,None,74.71200638530426,None,74.71200638530426,None,74.71200638530426,None,74.71200638530426,None,74.71200638530426,None,-0.0825,-0.07625,1,0,0,response5disk,0.005252865259535611,None,74.71200638530426,None,74.71200638530426,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,0.0175,0.00375,1,0,0,rectangle,0.011158361565321684,None,74.73246224800823,None,74.73246224800823,None,74.73246224800823,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
5,7,FF,0,7,7,7,75.39688722300343,75.6460531509947,75.39688722300343,None,75.89725949103013,None,75.89725949103013,None,75.89725949103013,None,75.89725949103013,None,75.89725949103013,None,75.89725949103013,None,75.89725949103013,None,75.89725949103013,None,0.07625,-0.09625,1,0,0,response3disk,0.015570340328849852,None,75.89725949103013,None,75.89725949103013,None,76.36349642729037,None,76.36349642729037,None,76.36349642729037,None,76.36349642729037,None,76.36349642729037,None,76.36349642729037,None,76.36349642729037,None,76.36349642729037,None,0.07625,-0.09625,1,0,0,response3disk,0.002987550280522555,None,76.36349642729037,None,76.36349642729037,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,0.0175,-0.0025,1,0,0,rectangle,0.009374198503792286,None,76.39678773301421,None,76.39678773301421,None,76.39678773301421,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
5,4,FF,0,8,8,8,77.09858300100313,77.36426858702907,77.09858300100313,None,77.61504767101724,None,77.61504767101724,None,77.61504767101724,None,77.61504767101724,None,77.61504767101724,None,77.61504767101724,None,77.61504767101724,None,77.61504767101724,None,0.13,-0.0725,1,0,0,response3disk,0.015551780292298645,None,77.61504767101724,None,77.61504767101724,None,78.1144518873014,None,78.1144518873014,None,78.1144518873014,None,78.1144518873014,None,78.1144518873014,None,78.1144518873014,None,78.1144518873014,None,78.1144518873014,None,0.13,-0.0725,1,0,0,response3disk,0.003324802266433835,None,78.1144518873014,None,78.1144518873014,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,0.00125,-0.00625,1,0,0,rectangle,0.004752489505335689,None,78.14746675203787,None,78.14746675203787,None,78.14746675203787,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
2,1,PF,0,9,9,9,78.84864239103626,79.0979072980117,78.84864239103626,None,79.35044680105057,None,79.35044680105057,None,79.35044680105057,None,79.35044680105057,None,79.35044680105057,None,79.35044680105057,None,79.35044680105057,None,79.35044680105057,None,-0.0525,0.09625,1,0,0,response7disk,0.0154540513176471,None,79.35044680105057,None,79.35044680105057,None,79.86684117033728,None,79.86684117033728,None,79.86684117033728,None,79.86684117033728,None,79.86684117033728,None,79.86684117033728,None,79.86684117033728,None,79.86684117033728,None,-0.0525,0.09625,1,0,0,response7disk,0.0025740762939676642,None,79.86684117033728,None,79.86684117033728,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,-0.0175,0.005,1,0,0,rectangle,0.007807772606611252,None,79.89955059799831,None,79.89955059799831,None,79.89955059799831,None,,001,2020_Oct_12_1216,Simcolourproject_2stim_asymm_v1,2020.1.2,59.86436506975274,
