movie_2.started,movie_2.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,space_14.started,space_14.stopped,text_17.started,text_17.stopped,stim1.started,stim1.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,space_13.started,space_13.stopped,text_16.started,text_16.stopped,participant,session,date,expName,psychopyVersion,frameRate,
62.42963881799369,None,space,7.056218376004836,64.39794094700483,None,,,,,,,,,,,,,,,,001,2020_Oct_09_0912,Simcolourproject_2stim_asymm_v1,2020.1.2,59.91842872491144,
,,,,,,64.39794094700483,None,62.42963881799369,None,71.51645443800953,None,space,11.37316993100103,2.005029475898482,None,,,,,,001,2020_Oct_09_0912,Simcolourproject_2stim_asymm_v1,2020.1.2,59.91842872491144,
,,,,,,,,,,,,,,,,73.45687650499167,None,71.51645443800953,None,,,,,,,
