Colour_1,Colour_2,Ecc,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_3.started,mouse_3.stopped,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,8,FF,0,35,35,35,115.31602565199137,115.58043870195979,115.31602565199137,None,115.83028811897384,None,115.83028811897384,None,115.83028811897384,None,115.83028811897384,None,115.83028811897384,None,115.83028811897384,None,115.83028811897384,None,115.83028811897384,None,0.0375,-0.11625,1,0,0,response3disk,0.015622728096786886,None,115.83028811897384,None,115.83028811897384,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0375,-0.11625,1,0,0,response3disk,None,None,None,None,None,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,-0.0175,-0.02125,1,0,0,rectangle,0.014857882226351649,None,116.13059207896003,None,116.13059207896003,None,116.13059207896003,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
3,2,PF,0,36,36,36,116.49886995897396,116.74754879099783,116.49886995897396,None,116.99810756900115,None,116.99810756900115,None,116.99810756900115,None,116.99810756900115,None,116.99810756900115,None,116.99810756900115,None,116.99810756900115,None,116.99810756900115,None,0.08625,-0.07,1,0,0,response3disk,0.015468305093236268,None,116.99810756900115,None,116.99810756900115,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.08625,-0.07,1,0,0,response3disk,None,None,None,None,None,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,-0.02375,-0.0125,1,0,0,rectangle,0.014122345193754882,None,117.348148080986,None,117.348148080986,None,117.348148080986,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
8,6,FF,0,37,37,37,117.68423825898208,117.94844395795371,117.68423825898208,None,118.19913981499849,None,118.19913981499849,None,118.19913981499849,None,118.19913981499849,None,118.19913981499849,None,118.19913981499849,None,118.19913981499849,None,118.19913981499849,None,0.07625,0.0525,1,0,0,response1disk,0.015619887155480683,None,118.19913981499849,None,118.19913981499849,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07625,0.0525,1,0,0,response1disk,None,None,None,None,None,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,-0.0175,0.0075,1,0,0,rectangle,0.012181335187051445,None,118.51679325295845,None,118.51679325295845,None,118.51679325295845,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
4,7,PF,0,38,38,38,118.85123011498945,119.11558894597692,118.85123011498945,None,119.36525806499412,None,119.36525806499412,None,119.36525806499412,None,119.36525806499412,None,119.36525806499412,None,119.36525806499412,None,119.36525806499412,None,119.36525806499412,None,0.04875,0.1125,1,0,0,response1disk,0.01579301111632958,None,119.36525806499412,None,119.36525806499412,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.04875,0.1125,1,0,0,response1disk,None,None,None,None,None,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,-0.0125,0.01875,1,0,0,rectangle,0.011449616227764636,None,119.66973608796252,None,119.66973608796252,None,119.66973608796252,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
2,9,PF,0,39,39,39,120.05345058796229,120.31640379800228,120.05345058796229,None,120.56632533698576,None,120.56632533698576,None,120.56632533698576,None,120.56632533698576,None,120.56632533698576,None,120.56632533698576,None,120.56632533698576,None,120.56632533698576,None,-0.0525,0.0875,1,0,0,response7disk,0.015802724054083228,None,120.56632533698576,None,120.56632533698576,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0525,0.0875,1,0,0,response7disk,None,None,None,None,None,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,0.0075,-0.02875,1,0,0,rectangle,0.014199033204931766,None,121.06685914698755,None,121.06685914698755,None,121.06685914698755,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
2,6,FF,0,40,40,40,121.38504361000378,121.64902298996458,121.38504361000378,None,121.90044010896236,None,121.90044010896236,None,121.90044010896236,None,121.90044010896236,None,121.90044010896236,None,121.90044010896236,None,121.90044010896236,None,121.90044010896236,None,-0.02875,-0.13875,1,0,0,response5disk,0.015488518110942096,None,121.90044010896236,None,121.90044010896236,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.02875,-0.13875,1,0,0,response5disk,None,None,None,None,None,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,0.0025,0.0075,1,0,0,rectangle,0.014114959223661572,None,122.43330500699813,None,122.43330500699813,None,122.43330500699813,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
3,7,PF,0,41,41,41,122.8364254689659,123.10094215499703,122.8364254689659,None,123.35114454099676,None,123.35114454099676,None,123.35114454099676,None,123.35114454099676,None,123.35114454099676,None,123.35114454099676,None,123.35114454099676,None,123.35114454099676,None,-0.11,-0.065,1,0,0,response5disk,0.015607268083840609,None,123.35114454099676,None,123.35114454099676,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.11,-0.065,1,0,0,response5disk,None,None,None,None,None,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,0.02375,0.0125,1,0,0,rectangle,0.012942267174366862,None,123.66843544895528,None,123.66843544895528,None,123.66843544895528,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
8,9,PF,0,42,42,42,124.00300525600323,124.26750286394963,124.00300525600323,None,124.51870179898106,None,124.51870179898106,None,124.51870179898106,None,124.51870179898106,None,124.51870179898106,None,124.51870179898106,None,124.51870179898106,None,124.51870179898106,None,0.065,-0.12375,1,0,0,response3disk,0.015596041164826602,None,124.51870179898106,None,124.51870179898106,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.065,-0.12375,1,0,0,response3disk,None,None,None,None,None,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,-0.01625,-0.0125,1,0,0,rectangle,0.014356235216837376,None,124.85098809597548,None,124.85098809597548,None,124.85098809597548,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
7,4,PF,0,43,43,43,125.18719498295104,125.45185540698003,125.18719498295104,None,125.70292005699594,None,125.70292005699594,None,125.70292005699594,None,125.70292005699594,None,125.70292005699594,None,125.70292005699594,None,125.70292005699594,None,125.70292005699594,None,0.10625,0.02625,1,0,0,response1disk,0.01563018310116604,None,125.70292005699594,None,125.70292005699594,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.10625,0.02625,1,0,0,response1disk,None,None,None,None,None,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,-0.0025,-0.0175,1,0,0,rectangle,0.013020731217693537,None,126.11971609998727,None,126.11971609998727,None,126.11971609998727,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
3,8,FF,0,44,44,44,126.50429878797149,126.76973116298905,126.50429878797149,None,127.01902331999736,None,127.01902331999736,None,127.01902331999736,None,127.01902331999736,None,127.01902331999736,None,127.01902331999736,None,127.01902331999736,None,127.01902331999736,None,0.07625,-0.0625,1,0,0,response3disk,0.015212431142572314,None,127.01902331999736,None,127.01902331999736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07625,-0.0625,1,0,0,response3disk,None,None,None,None,None,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,-0.015,-0.0075,1,0,0,rectangle,0.0004676560638472438,None,127.30277803196805,None,127.30277803196805,None,127.30277803196805,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
6,9,PF,0,45,45,45,128.05464630696224,128.3198846669984,128.05464630696224,None,128.5719681479968,None,128.5719681479968,None,128.5719681479968,None,128.5719681479968,None,128.5719681479968,None,128.5719681479968,None,128.5719681479968,None,128.5719681479968,None,0.03875,-0.10375,1,0,0,response3disk,0.015126238111406565,None,128.5719681479968,None,128.5719681479968,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.03875,-0.10375,1,0,0,response3disk,None,None,None,None,None,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,0.005,-0.0125,1,0,0,rectangle,0.013881277234759182,None,128.90515845699701,None,128.90515845699701,None,128.90515845699701,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
6,1,PF,0,46,46,46,129.2562949489802,129.52068484399933,129.2562949489802,None,129.77092590398388,None,129.77092590398388,None,129.77092590398388,None,129.77092590398388,None,129.77092590398388,None,129.77092590398388,None,129.77092590398388,None,129.77092590398388,None,-0.0325,-0.09125,1,0,0,response5disk,0.015358840115368366,None,129.77092590398388,None,129.77092590398388,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0325,-0.09125,1,0,0,response5disk,None,None,None,None,None,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,-0.01375,0.0,1,0,0,rectangle,0.014151843206491321,None,130.1379826059565,None,130.1379826059565,None,130.1379826059565,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
3,6,PF,0,47,47,47,130.5567245009588,130.82053118100157,130.5567245009588,None,131.071229838999,None,131.071229838999,None,131.071229838999,None,131.071229838999,None,131.071229838999,None,131.071229838999,None,131.071229838999,None,131.071229838999,None,-0.1125,-0.07375,1,0,0,response5disk,0.015601416060235351,None,131.071229838999,None,131.071229838999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.1125,-0.07375,1,0,0,response5disk,None,None,None,None,None,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,-0.0275,0.03625,1,0,0,rectangle,0.0004452571156434715,None,131.45445269800257,None,131.45445269800257,None,131.45445269800257,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
8,8,FF,0,48,48,48,131.75749678799184,132.0208339059609,131.75749678799184,None,132.27194960298948,None,132.27194960298948,None,132.27194960298948,None,132.27194960298948,None,132.27194960298948,None,132.27194960298948,None,132.27194960298948,None,132.27194960298948,None,-0.065,0.09,1,0,0,response7disk,0.015616628166753799,None,132.27194960298948,None,132.27194960298948,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.065,0.09,1,0,0,response7disk,None,None,None,None,None,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,-0.0025,-0.01375,1,0,0,rectangle,0.0024027980980463326,None,132.62152198096737,None,132.62152198096737,None,132.62152198096737,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
4,5,PF,0,49,49,49,132.95770869997796,133.22228369000368,132.95770869997796,None,133.47375597298378,None,133.47375597298378,None,133.47375597298378,None,133.47375597298378,None,133.47375597298378,None,133.47375597298378,None,133.47375597298378,None,133.47375597298378,None,0.03875,-0.12,1,0,0,response3disk,0.015588440059218556,None,133.47375597298378,None,133.47375597298378,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.03875,-0.12,1,0,0,response3disk,None,None,None,None,None,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,-0.0075,-0.025,1,0,0,rectangle,0.014084900147281587,None,133.7400980599923,None,133.7400980599923,None,133.7400980599923,None,,001,2020_Oct_12_1232,Simcolourproject_2stim_asymm_v1,2020.1.2,59.90287383565077,
,,,,,,,134.1056868819869,134.3560547369998,134.1056868819869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
