welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,space_3.started,space_3.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,calibrationline.started,calibrationline.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,space_4.started,space_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,space_5.started,space_5.stopped,instr_only.started,instr_only.stopped,text_6.started,text_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,space_6.started,space_6.stopped,instr_only_2.started,instr_only_2.stopped,text_7.started,text_7.stopped,centre_cross.started,centre_cross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
65.08493841800373,None,space,1.2288132569810841,65.08493841800373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,65.08493841800373,None,66.34917069799849,None,66.34917069799849,None,66.34917069799849,None,space,1.1645491360104643,66.34917069799849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,,,,,,,,,,,,,67.98502237198409,None,67.98502237198409,None,space,0.06467069700011052,67.98502237198409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,,,,,,,,,,,,,,,,,,,,,67.98502237198409,None,67.98502237198409,None,68.07001708098687,None,space,15.33176108598127,68.07001708098687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07001708098687,None,83.42403981200187,None,space,3.546269284997834,85.391507170978,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.391507170978,None,space,4.2336435559845995,90.92811667098431,None,,,,,,,,,,,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.92811667098431,None,88.96206302099745,None,88.96206302099745,None,space,0.5103111119824462,97.14736227598041,None,,,,,,,,,,001,2020_Oct_07_1339,Simcolourproject_2stim_asymm_v1,2020.1.2,59.83911714625333,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.14736227598041,None,95.18398431700189,None,95.18398431700189,None,95.18398431700189,95.18398431700189,,,,,,,
