welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
74.11469683502219,None,space,1.7657356540148612,74.11469683502219,None,,,,001,2020_Oct_07_1505,Simcolourproject_2stim_asymm_v1,2020.1.2,60.031479304312704,
,,,,,,74.11469683502219,None,,,,,,,
