welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,space.started,space.stopped,participant,session,date,expName,psychopyVersion,frameRate,
63.00621536897961,None,space,10.259265150001738,63.00621536897961,None,,,,001,2020_Oct_07_1039,Simcolourproject_2stim_asymm_v1,2020.1.2,59.99261071533222,
,,,,,,63.00621536897961,None,,,,,,,
